# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    7.18503e-04     2.32068e+03
    7.20574e-04     2.32703e+03
    7.22652e-04     2.33340e+03
    7.24735e-04     2.33978e+03
    7.26824e-04     2.34618e+03
    7.28920e-04     2.35260e+03
    7.31021e-04     2.35904e+03
    7.33129e-04     2.36549e+03
    7.35242e-04     2.37196e+03
    7.37362e-04     2.37845e+03
    7.39488e-04     2.38496e+03
    7.41620e-04     2.39148e+03
    7.43758e-04     2.39802e+03
    7.45902e-04     2.40457e+03
    7.48052e-04     2.41115e+03
    7.50209e-04     2.41774e+03
    7.52372e-04     2.42435e+03
    7.54541e-04     2.43097e+03
    7.56716e-04     2.43762e+03
    7.58898e-04     2.44428e+03
    7.61086e-04     2.45096e+03
    7.63280e-04     2.45765e+03
    7.65481e-04     2.46437e+03
    7.67687e-04     2.47110e+03
    7.69901e-04     2.47785e+03
    7.72120e-04     2.48462e+03
    7.74346e-04     2.49140e+03
    7.76579e-04     2.49820e+03
    7.78818e-04     2.50502e+03
    7.81063e-04     2.51186e+03
    7.83315e-04     2.51872e+03
    7.85573e-04     2.52559e+03
    7.87838e-04     2.53249e+03
    7.90109e-04     2.53940e+03
    7.92387e-04     2.54633e+03
    7.94671e-04     2.55327e+03
    7.96962e-04     2.56024e+03
    7.99260e-04     2.56722e+03
    8.01564e-04     2.57423e+03
    8.03875e-04     2.58125e+03
    8.06193e-04     2.58829e+03
    8.08517e-04     2.59534e+03
    8.10848e-04     2.60242e+03
    8.13185e-04     2.60951e+03
    8.15530e-04     2.61663e+03
    8.17881e-04     2.62376e+03
    8.20239e-04     2.63091e+03
    8.22604e-04     2.63808e+03
    8.24975e-04     2.64527e+03
    8.27354e-04     2.65247e+03
    8.29739e-04     2.65970e+03
    8.32131e-04     2.66694e+03
    8.34530e-04     2.67421e+03
    8.36936e-04     2.68149e+03
    8.39349e-04     2.68879e+03
    8.41769e-04     2.69611e+03
    8.44195e-04     2.70345e+03
    8.46629e-04     2.71081e+03
    8.49070e-04     2.71819e+03
    8.51518e-04     2.72559e+03
    8.53973e-04     2.73301e+03
    8.56435e-04     2.74044e+03
    8.58904e-04     2.74790e+03
    8.61380e-04     2.75537e+03
    8.63863e-04     2.76287e+03
    8.66354e-04     2.77038e+03
    8.68852e-04     2.77792e+03
    8.71356e-04     2.78547e+03
    8.73869e-04     2.79304e+03
    8.76388e-04     2.80064e+03
    8.78915e-04     2.80825e+03
    8.81448e-04     2.81588e+03
    8.83990e-04     2.82353e+03
    8.86538e-04     2.83121e+03
    8.89094e-04     2.83890e+03
    8.91657e-04     2.84661e+03
    8.94228e-04     2.85434e+03
    8.96806e-04     2.86210e+03
    8.99391e-04     2.86987e+03
    9.01984e-04     2.87766e+03
    9.04585e-04     2.88547e+03
    9.07193e-04     2.89331e+03
    9.09808e-04     2.90116e+03
    9.12431e-04     2.90904e+03
    9.15062e-04     2.91693e+03
    9.17700e-04     2.92484e+03
    9.20345e-04     2.93278e+03
    9.22999e-04     2.94074e+03
    9.25660e-04     2.94871e+03
    9.28328e-04     2.95671e+03
    9.31005e-04     2.96473e+03
    9.33689e-04     2.97277e+03
