# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    9.49893e-03     2.38450e+04
    9.52631e-03     2.38704e+04
    9.55378e-03     2.38956e+04
    9.58132e-03     2.39208e+04
    9.60894e-03     2.39459e+04
    9.63664e-03     2.39708e+04
    9.66442e-03     2.39957e+04
    9.69228e-03     2.40205e+04
    9.72023e-03     2.40452e+04
    9.74825e-03     2.40698e+04
    9.77635e-03     2.40943e+04
    9.80454e-03     2.41186e+04
    9.83280e-03     2.41429e+04
    9.86115e-03     2.41671e+04
    9.88958e-03     2.41912e+04
    9.91809e-03     2.42152e+04
    9.94668e-03     2.42391e+04
    9.97536e-03     2.42628e+04
    1.00041e-02     2.42865e+04
    1.00330e-02     2.43101e+04
    1.00619e-02     2.43335e+04
    1.00909e-02     2.43568e+04
    1.01200e-02     2.43801e+04
    1.01492e-02     2.44032e+04
    1.01784e-02     2.44262e+04
    1.02078e-02     2.44491e+04
    1.02372e-02     2.44719e+04
    1.02667e-02     2.44946e+04
    1.02963e-02     2.45172e+04
    1.03260e-02     2.45396e+04
